name,number_of_nucleotides,num_voxels,num_occupied_voxels,nucleotide_rate,point_to_point_D1
CITIUSP_vox10_nor_i10j00k00,6000,262144,802,7.4812967581047385,nan
CITIUSP_vox10_nor_i10j00k01,6400,262144,2083,3.072491598655785,60.052328372539606
CITIUSP_vox10_nor_i10j01k00,6400,262144,1003,6.380857427716849,13.083748753738783
CITIUSP_vox10_nor_i10j02k00,8800,262144,8859,0.993340106106784,21.297437634044474
CITIUSP_vox10_nor_i10j02k01,6000,262144,830,7.228915662650603,44.75301204819277
CITIUSP_vox10_nor_i10j03k00,7800,262144,6138,1.270772238514174,24.85922684172137
CITIUSP_vox10_nor_i10j04k00,8400,262144,7371,1.1396011396011396,15.750780084113417
CITIUSP_vox10_nor_i10j05k00,8600,262144,7039,1.2217644551782925,16.322346924279017
CITIUSP_vox10_nor_i10j06k00,10000,262144,10363,0.9649715333397665,13.17812679563302
CITIUSP_vox10_nor_i10j06k01,7400,262144,3103,2.384788913954238,3.502932551319648
CITIUSP_vox10_nor_i10j07k00,8600,262144,6577,1.3075870457655465,22.79720793534166
CITIUSP_vox10_nor_i10j08k00,10400,262144,11244,0.9249377445748844,10.428676470588234
CITIUSP_vox10_nor_i10j08k01,6000,262144,1221,4.914004914004914,32.93038493038493
CITIUSP_vox10_nor_i10j09k00,11400,262144,11111,1.026010260102601,12.199081990819908
CITIUSP_vox10_nor_i10j09k01,9400,262144,5656,1.661951909476662,9.23497171145686
CITIUSP_vox10_nor_i10j10k00,5800,262144,701,8.273894436519258,65.88
CITIUSP_vox10_nor_i10j10k01,6000,262144,1482,4.048582995951417,231.5931174089069
CITIUSP_vox10_nor_i10j11k00,5800,262144,941,6.16365568544102,84.77470775770458
CITIUSP_vox10_nor_i11j00k01,6000,262144,1377,4.357298474945534,69.12820512820512
CITIUSP_vox10_nor_i11j01k00,6200,262144,654,9.480122324159021,55.09803921568628
CITIUSP_vox10_nor_i11j01k01,5800,262144,1889,3.070407623080995,184.83333333333334
CITIUSP_vox10_nor_i11j02k00,9800,262144,10651,0.920101398929678,22.034175194817387
CITIUSP_vox10_nor_i11j03k00,10000,262144,10153,0.9849305623953512,11.404991680532445
